mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	0	3/4	3/4	0					firstMeasure	2
2	2	3	3.0	0	3/4	3/4	0						3
3	3	6	3.0	0	3/4	3/4	0				line		4
4	4	9	3.0	0	3/4	3/4	0						5
5	5	12	3.0	0	3/4	3/4	0						6
6	6	15	3.0	0	3/4	3/4	0				line		7
7	7	18	3.0	0	3/4	3/4	0						8
8	8	21	3.0	0	3/4	3/4	0						9
9	9	24	3.0	0	3/4	3/4	0				line		10
10	10	27	3.0	0	3/4	3/4	0						11
11	11	30	3.0	0	3/4	3/4	0						12
12	12	33	3.0	0	3/4	3/4	0				page		13
13	13	36	3.0	0	3/4	3/4	0						14
14	14	39	3.0	0	3/4	3/4	0						15
15	15	42	3.0	0	3/4	3/4	0				line		16
16	16	45	3.0	0	3/4	3/4	0						17
17	17	48	3.0	0	3/4	3/4	0						18
18	18	51	3.0	0	3/4	3/4	0				line		19
19	19	54	3.0	0	3/4	3/4	0						20
20	20	57	3.0	0	3/4	3/4	0						21
21	21	60	3.0	0	3/4	3/4	0				line		22
22	22	63	3.0	0	3/4	3/4	0						23
23	23	66	3.0	0	3/4	3/4	0						24
24	24	69	3.0	0	3/4	3/4	0				line		25
25	25	72	3.0	0	3/4	3/4	0						26
26	26	75	3.0	0	3/4	3/4	0						27
27	27	78	3.0	0	3/4	3/4	0				line		28
28	28	81	3.0	0	3/4	3/4	0						29
29	29	84	3.0	0	3/4	3/4	0						30
30	30	87	3.0	0	3/4	3/4	0				line		31
31	31	90	3.0	0	3/4	3/4	0						32
32	32	93	3.0	0	3/4	3/4	0						33
33	33	96	3.0	0	3/4	3/4	0				line		34
34	34	99	3.0	0	3/4	3/4	0						35
35	35	102	3.0	0	3/4	3/4	0						36
36	36	105	3.0	0	3/4	3/4	0				line		37
37	37	108	3.0	0	3/4	3/4	0						38
38	38	111	3.0	0	3/4	3/4	0						39
39	39	114	3.0	0	3/4	3/4	0				line		40
40	40	117	3.0	0	3/4	3/4	0						41
41	41	120	3.0	0	3/4	3/4	0						42
42	42	123	3.0	0	3/4	3/4	0				line		43
43	43	126	3.0	0	3/4	3/4	0						44
44	44	129	3.0	0	3/4	3/4	0						45
45	45	132	3.0	0	3/4	3/4	0				line		46
46	46	135	6.0	0	3/4	3/2	0						47
47	47	141	3.0	0	3/4	3/4	0						48
48	48	144	3.0	0	3/4	3/4	0						49
49	49	147	3.0	0	3/4	3/4	0						50
50	50	150	6.0	0	3/4	3/2	0						51
51	51	156	3.0	0	3/4	3/4	0				line		52
52	52	159	3.0	0	3/4	3/4	0						53
53	53	162	3.0	0	3/4	3/4	0						54
54	54	165	3.0	0	3/4	3/4	0						55
55	55	168	3.0	0	3/4	3/4	0				line		56
56	56	171	3.0	0	3/4	3/4	0						57
57	57	174	3.0	0	3/4	3/4	0						58
58	58	177	3.0	0	3/4	3/4	0				line		59
59	59	180	3.0	0	3/4	3/4	0						60
60	60	183	3.0	0	3/4	3/4	0						61
61	61	186	3.0	0	3/4	3/4	0				line		62
62	62	189	3.0	0	3/4	3/4	0						63
63	63	192	3.0	0	3/4	3/4	0						64
64	64	195	3.0	0	3/4	3/4	0				line		65
65	65	198	3.0	0	3/4	3/4	0						66
66	66	201	3.0	0	3/4	3/4	0						67
67	67	204	3.0	0	3/4	3/4	0				line		68
68	68	207	3.0	0	3/4	3/4	0						69
69	69	210	3.0	0	3/4	3/4	0						70
70	70	213	3.0	0	3/4	3/4	0				line		71
71	71	216	3.0	0	3/4	3/4	0						72
72	72	219	3.0	0	3/4	3/4	0						73
73	73	222	3.0	0	3/4	3/4	0				line		74
74	74	225	3.0	0	3/4	3/4	0						75
75	75	228	3.0	0	3/4	3/4	0						76
76	76	231	3.0	0	3/4	3/4	0				line		77
77	77	234	3.0	0	3/4	3/4	0						78
78	78	237	3.0	0	3/4	3/4	0						79
79	79	240	3.0	0	3/4	3/4	0				line		80
80	80	243	3.0	0	3/4	3/4	0						81
81	81	246	3.0	0	3/4	3/4	0						82
82	82	249	3.0	0	3/4	3/4	0				line		83
83	83	252	3.0	0	3/4	3/4	0						84
84	84	255	3.0	0	3/4	3/4	0						85
85	85	258	3.0	0	3/4	3/4	0				line		86
86	86	261	3.0	0	3/4	3/4	0						87
87	87	264	3.0	0	3/4	3/4	0						88
88	88	267	3.0	0	3/4	3/4	0				line		89
89	89	270	3.0	0	3/4	3/4	0						90
